Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,Country
6308674,Barista,88,City_13,"Address 8673, City_13","Locality 23, City_13","Locality 23, City_13, Singapore",78.720657,11.533585,"Thai, Italian",192,Dollar($),Yes,No,No,Yes,3,3.3,Red,Average,998,Singapore
6308675,Costa Coffee,204,City_14,"Address 8674, City_14","Locality 24, City_14","Locality 24, City_14, New Zealand",80.142897,25.532579,American,110,Dollar($),No,No,Yes,No,4,4.2,Green,Very Good,681,New Zealand
6308676,Chili's,16,City_15,"Address 8675, City_15","Locality 25, City_15","Locality 25, City_15, Australia",81.848663,26.548468,"Punjabi, Chinese, French",155,Dollar($),No,No,No,No,1,2.0,White,Poor,887,Australia
6308677,Le Cirque,151,City_16,"Address 8676, City_16","Locality 26, City_16","Locality 26, City_16, UAE",89.399948,34.083934,South Indian,266,UAE Dirham(AED),Yes,No,Yes,No,4,1.8,White,Poor,948,UAE
6308678,Nathu's Sweets,168,City_17,"Address 8677, City_17","Locality 27, City_17","Locality 27, City_17, United Kingdom",74.812349,24.612505,"American, Rajasthani",161,Dollar($),No,Yes,Yes,No,2,2.9,Red,Average,578,United Kingdom
6308679,Giani's,188,City_18,"Address 8678, City_18","Locality 28, City_18","Locality 28, City_18, Canada",62.387675,10.730814,"Mughlai, Mediterranean, Chinese",94,Dollar($),No,No,Yes,No,2,1.5,White,Poor,268,Canada
6308680,KFC,73,City_19,"Address 8679, City_19","Locality 29, City_19","Locality 29, City_19, United Kingdom",88.825473,14.448771,"Mexican, South Indian",52,Dollar($),No,No,No,No,4,4.0,Green,Very Good,271,United Kingdom
6308681,Baskin Robbins,32,City_0,"Address 8680, City_0","Locality 30, City_0","Locality 30, City_0, Singapore",60.330462,25.730924,"Mughlai, Mediterranean",70,Dollar($),No,Yes,No,No,2,3.3,Red,Average,638,Singapore
6308682,Mainland China,15,City_1,"Address 8681, City_1","Locality 31, City_1","Locality 31, City_1, Australia",83.16339,30.411977,"South Indian, Street Food",190,Dollar($),No,No,No,Yes,2,3.1,Red,Average,759,Australia
6308683,The Great Kebab Factory,141,City_2,"Address 8682, City_2","Locality 32, City_2","Locality 32, City_2, Turkey",85.499164,26.554402,"North Indian, Gujarati",46,Dollar($),No,No,Yes,Yes,1,4.5,Dark Green,Excellent,504,Turkey
6308684,Varq,5,City_3,"Address 8683, City_3","Locality 33, City_3","Locality 33, City_3, Australia",82.978014,13.367271,"Japanese, Mexican, Mughlai",47,Dollar($),No,No,No,No,1,3.9,Orange,Good,272,Australia
6308685,Gulati,203,City_4,"Address 8684, City_4","Locality 34, City_4","Locality 34, City_4, UAE",78.415163,16.070953,"Rajasthani, Bengali, Beverages",341,UAE Dirham(AED),No,No,Yes,Yes,1,1.6,White,Poor,259,UAE
6308686,Giani's,74,City_5,"Address 8685, City_5","Locality 35, City_5","Locality 35, City_5, UAE",74.772721,29.872384,French,252,UAE Dirham(AED),No,No,Yes,No,3,2.7,Red,Average,923,UAE
6308687,Costa Coffee,52,City_6,"Address 8686, City_6","Locality 36, City_6","Locality 36, City_6, Turkey",72.648019,34.627088,Mediterranean,175,Dollar($),No,Yes,No,No,3,2.3,White,Poor,238,Turkey
6308688,Starbucks,77,City_7,"Address 8687, City_7","Locality 37, City_7","Locality 37, City_7, Brazil",64.395991,25.148367,Chinese,59,Dollar($),No,No,No,No,1,4.2,Green,Very Good,407,Brazil
6308689,Kwality Wall's,169,City_8,"Address 8688, City_8","Locality 38, City_8","Locality 38, City_8, UAE",61.795904,11.523192,"North Indian, Beverages, Street Food",238,UAE Dirham(AED),Yes,Yes,No,No,4,3.9,Orange,Good,960,UAE
6308690,Baskin Robbins,181,City_9,"Address 8689, City_9","Locality 39, City_9","Locality 39, City_9, Philippines",70.244464,10.623154,"Punjabi, Mexican, Japanese",172,Dollar($),Yes,Yes,No,No,4,2.9,Red,Average,929,Philippines
6308691,Dum Pukht,110,City_10,"Address 8690, City_10","Locality 40, City_10","Locality 40, City_10, United Kingdom",60.218436,12.563895,"Japanese, Italian",141,Dollar($),No,No,Yes,Yes,4,4.3,Green,Very Good,304,United Kingdom
6308692,Indian Accent,178,City_11,"Address 8691, City_11","Locality 41, City_11","Locality 41, City_11, Brazil",75.957328,22.368805,"Street Food, Japanese",34,Dollar($),Yes,Yes,No,No,1,2.6,Red,Average,603,Brazil
6308693,Moti Mahal,143,City_12,"Address 8692, City_12","Locality 42, City_12","Locality 42, City_12, Qatar",88.419825,12.7501,"Fast Food, American",78,Dollar($),No,No,No,No,3,4.2,Green,Very Good,728,Qatar
6308694,Dilli Haat,106,City_13,"Address 8693, City_13","Locality 43, City_13","Locality 43, City_13, Turkey",83.186402,33.334898,"Bakery, Chinese",59,Dollar($),No,Yes,Yes,Yes,2,1.1,White,Poor,439,Turkey
6308695,Le Cirque,127,City_14,"Address 8694, City_14","Locality 44, City_14","Locality 44, City_14, Qatar",82.133441,32.167068,Beverages,32,Dollar($),Yes,Yes,No,No,4,1.5,White,Poor,230,Qatar
6308696,Domino's Pizza,7,City_15,"Address 8695, City_15","Locality 45, City_15","Locality 45, City_15, Indonesia",71.683865,31.701839,"Japanese, American",65,Dollar($),Yes,No,No,No,1,4.0,Green,Very Good,667,Indonesia
6308697,Wenger's,40,City_16,"Address 8696, City_16","Locality 46, City_16","Locality 46, City_16, Indonesia",81.150483,28.880204,"Punjabi, Continental",47,Dollar($),No,Yes,No,No,1,1.5,White,Poor,303,Indonesia
6308698,United Coffee House,156,City_17,"Address 8697, City_17","Locality 47, City_17","Locality 47, City_17, Turkey",68.543621,12.475754,"Continental, Mexican",152,Dollar($),No,No,No,No,2,3.7,Orange,Good,927,Turkey
6308699,McDonald's,160,City_18,"Address 8698, City_18","Locality 48, City_18","Locality 48, City_18, New Zealand",80.295278,12.615813,"Desserts, Continental",101,Dollar($),No,Yes,No,No,3,3.9,Orange,Good,975,New Zealand
6308700,Bukhara,99,City_19,"Address 8699, City_19","Locality 49, City_19","Locality 49, City_19, Indonesia",73.67261,34.268651,"Japanese, Bengali, Thai",194,Dollar($),No,Yes,No,No,3,3.6,Orange,Good,419,Indonesia
6308701,Baskin Robbins,143,City_0,"Address 8700, City_0","Locality 0, City_0","Locality 0, City_0, Brazil",79.110453,15.317412,"Italian, Gujarati, French",65,Dollar($),Yes,Yes,No,No,1,4.3,Green,Very Good,164,Brazil
6308702,Indian Accent,85,City_1,"Address 8701, City_1","Locality 1, City_1","Locality 1, City_1, Singapore",73.871007,33.665542,"South Indian, Italian",21,Dollar($),Yes,Yes,No,No,2,3.0,Red,Average,920,Singapore
6308703,McDonald's,198,City_2,"Address 8702, City_2","Locality 2, City_2","Locality 2, City_2, Philippines",85.920164,11.773476,"South Indian, Continental",94,Dollar($),No,Yes,Yes,Yes,3,4.6,Dark Green,Excellent,145,Philippines
6308704,Ruby Tuesday,65,City_3,"Address 8703, City_3","Locality 3, City_3","Locality 3, City_3, Australia",88.104805,14.547165,"Japanese, Rajasthani",198,Dollar($),No,No,No,No,2,3.3,Red,Average,813,Australia
6308705,Bikaner Sweets,132,City_4,"Address 8704, City_4","Locality 4, City_4","Locality 4, City_4, Sri Lanka",62.625668,15.321892,Desserts,40,Dollar($),No,No,Yes,No,2,3.0,Red,Average,354,Sri Lanka
6308706,Giani's,11,City_5,"Address 8705, City_5","Locality 5, City_5","Locality 5, City_5, Singapore",74.043594,23.053751,"Gujarati, Punjabi",138,Dollar($),No,Yes,No,No,1,3.0,Red,Average,702,Singapore
6308707,Paranthe Wali Gali,108,City_6,"Address 8706, City_6","Locality 6, City_6","Locality 6, City_6, Sri Lanka",79.001562,15.467023,"American, Mughlai, Mexican",64,Dollar($),No,Yes,Yes,No,2,4.6,Dark Green,Excellent,129,Sri Lanka
6308708,United Coffee House,26,City_7,"Address 8707, City_7","Locality 7, City_7","Locality 7, City_7, Turkey",87.656053,22.848481,"Street Food, Thai",92,Dollar($),Yes,No,Yes,Yes,2,2.0,White,Poor,788,Turkey
6308709,Saravana Bhavan,189,City_8,"Address 8708, City_8","Locality 8, City_8","Locality 8, City_8, Australia",89.251106,30.863094,"Bengali, Chinese, Italian",61,Dollar($),Yes,No,Yes,No,2,3.8,Orange,Good,966,Australia
6308710,Sagar Ratna,165,City_9,"Address 8709, City_9","Locality 9, City_9","Locality 9, City_9, Sri Lanka",68.738932,32.965752,"South Indian, Japanese, Beverages",192,Dollar($),No,No,Yes,No,4,2.0,White,Poor,709,Sri Lanka
6308711,Natural Ice Cream,151,City_10,"Address 8710, City_10","Locality 10, City_10","Locality 10, City_10, Philippines",64.572721,23.969719,"Gujarati, Continental, Italian",101,Dollar($),No,No,Yes,Yes,2,1.4,White,Poor,704,Philippines
6308712,Pizza Hut,85,City_11,"Address 8711, City_11","Locality 11, City_11","Locality 11, City_11, Qatar",72.186061,33.25283,"Gujarati, Japanese",69,Dollar($),Yes,No,No,No,2,4.8,Dark Green,Excellent,861,Qatar
6308713,Varq,168,City_12,"Address 8712, City_12","Locality 12, City_12","Locality 12, City_12, Sri Lanka",88.80529,34.52246,"Fast Food, American, Beverages",88,Dollar($),No,No,No,No,1,1.5,White,Poor,838,Sri Lanka
6308714,Embassy Restaurant,205,City_13,"Address 8713, City_13","Locality 13, City_13","Locality 13, City_13, United Kingdom",62.08124,24.480446,Mediterranean,76,Dollar($),No,No,No,No,3,3.7,Orange,Good,946,United Kingdom
6308715,Saravana Bhavan,151,City_14,"Address 8714, City_14","Locality 14, City_14","Locality 14, City_14, Brazil",62.090193,25.221389,Chinese,115,Dollar($),No,Yes,No,No,3,2.7,Red,Average,255,Brazil
6308716,Dilli Haat,123,City_15,"Address 8715, City_15","Locality 15, City_15","Locality 15, City_15, Brazil",73.778769,14.934844,"Chinese, Desserts, Mexican",79,Dollar($),Yes,Yes,No,No,2,4.3,Green,Very Good,565,Brazil
6308717,Gulati,144,City_16,"Address 8716, City_16","Locality 16, City_16","Locality 16, City_16, Singapore",80.489209,12.754268,Bakery,190,Dollar($),No,Yes,No,No,1,4.1,Green,Very Good,481,Singapore
6308718,Varq,189,City_17,"Address 8717, City_17","Locality 17, City_17","Locality 17, City_17, Canada",88.648751,32.685091,"American, Gujarati, Chinese",55,Dollar($),No,No,No,No,1,1.6,White,Poor,621,Canada
6308719,Subway,68,City_18,"Address 8718, City_18","Locality 18, City_18","Locality 18, City_18, UAE",77.055333,29.951688,French,123,UAE Dirham(AED),Yes,Yes,Yes,No,2,2.9,Red,Average,422,UAE
6308720,Wenger's,104,City_19,"Address 8719, City_19","Locality 19, City_19","Locality 19, City_19, Canada",84.525147,15.486815,"Thai, Bakery",111,Dollar($),No,No,Yes,Yes,2,1.1,White,Poor,948,Canada
6308721,Gulati,80,City_0,"Address 8720, City_0","Locality 20, City_0","Locality 20, City_0, Turkey",81.871376,25.357366,Bakery,85,Dollar($),No,No,No,Yes,3,2.7,Red,Average,861,Turkey
6308722,Dum Pukht,159,City_1,"Address 8721, City_1","Locality 21, City_1","Locality 21, City_1, Turkey",70.409415,16.38492,"French, Thai",140,Dollar($),No,No,No,No,3,3.8,Orange,Good,108,Turkey
6308723,Barista,53,City_2,"Address 8722, City_2","Locality 22, City_2","Locality 22, City_2, Canada",65.21477,33.866579,Bengali,173,Dollar($),No,Yes,Yes,Yes,3,1.9,White,Poor,701,Canada
6308724,McDonald's,106,City_3,"Address 8723, City_3","Locality 23, City_3","Locality 23, City_3, Brazil",64.749735,8.180231,"Bengali, Chinese",132,Dollar($),Yes,Yes,No,Yes,2,4.2,Green,Very Good,842,Brazil
6308725,Wenger's,153,City_4,"Address 8724, City_4","Locality 24, City_4","Locality 24, City_4, Turkey",60.2439,23.568875,Mexican,94,Dollar($),No,Yes,Yes,No,3,1.2,White,Poor,992,Turkey
6308726,Hard Rock Cafe,44,City_5,"Address 8725, City_5","Locality 25, City_5","Locality 25, City_5, United States",64.891517,14.930683,"North Indian, South Indian, Beverages",59,Dollar($),No,Yes,No,No,1,1.1,White,Poor,281,United States
6308727,Bengali Sweet House,140,City_6,"Address 8726, City_6","Locality 26, City_6","Locality 26, City_6, United Kingdom",79.461022,32.421827,Mexican,60,Dollar($),No,Yes,No,No,4,1.1,White,Poor,988,United Kingdom
6308728,Saravana Bhavan,90,City_7,"Address 8727, City_7","Locality 27, City_7","Locality 27, City_7, Qatar",62.71095,24.582549,"Mughlai, Japanese",156,Dollar($),No,No,No,Yes,4,2.1,White,Poor,29,Qatar
6308729,Cafe Coffee Day,101,City_8,"Address 8728, City_8","Locality 28, City_8","Locality 28, City_8, Indonesia",65.505106,14.821368,Beverages,33,Dollar($),Yes,No,No,No,4,2.9,Red,Average,115,Indonesia
6308730,Pizza Hut,97,City_9,"Address 8729, City_9","Locality 29, City_9","Locality 29, City_9, South Africa",86.044579,27.848518,Rajasthani,52,Dollar($),No,No,No,No,1,1.4,White,Poor,547,South Africa
6308731,Saravana Bhavan,9,City_10,"Address 8730, City_10","Locality 30, City_10","Locality 30, City_10, South Africa",61.908352,9.744998,"Punjabi, American",167,Dollar($),Yes,No,Yes,No,4,5.0,Dark Green,Excellent,815,South Africa
6308732,Burger King,12,City_11,"Address 8731, City_11","Locality 31, City_11","Locality 31, City_11, United Kingdom",68.290888,10.912023,"Continental, South Indian",55,Dollar($),Yes,No,No,No,2,5.0,Dark Green,Excellent,953,United Kingdom
6308733,Nathu's Sweets,69,City_12,"Address 8732, City_12","Locality 32, City_12","Locality 32, City_12, Sri Lanka",67.690423,8.431711,Thai,144,Dollar($),No,Yes,No,No,2,3.1,Red,Average,672,Sri Lanka
6308734,Amul,182,City_13,"Address 8733, City_13","Locality 33, City_13","Locality 33, City_13, South Africa",70.967988,13.3918,"Thai, South Indian",180,Dollar($),No,Yes,No,No,4,3.3,Red,Average,639,South Africa
6308735,Oh! Calcutta,182,City_14,"Address 8734, City_14","Locality 34, City_14","Locality 34, City_14, UAE",80.466993,20.2355,Bengali,465,UAE Dirham(AED),Yes,Yes,No,No,4,4.7,Dark Green,Excellent,814,UAE
6308736,Barista,28,City_15,"Address 8735, City_15","Locality 35, City_15","Locality 35, City_15, UAE",80.89652,27.881663,Desserts,493,UAE Dirham(AED),No,No,Yes,No,3,4.1,Green,Very Good,548,UAE
6308737,Varq,56,City_16,"Address 8736, City_16","Locality 36, City_16","Locality 36, City_16, Australia",63.481119,19.062282,"Italian, American, Mughlai",24,Dollar($),No,No,No,No,1,1.7,White,Poor,71,Australia
6308738,KFC,99,City_17,"Address 8737, City_17","Locality 37, City_17","Locality 37, City_17, United States",62.559136,33.463447,"Rajasthani, Street Food",199,Dollar($),No,No,Yes,Yes,3,4.2,Green,Very Good,394,United States
6308739,Baskin Robbins,197,City_18,"Address 8738, City_18","Locality 38, City_18","Locality 38, City_18, Qatar",67.746421,9.368396,"Mediterranean, Bakery",173,Dollar($),No,Yes,Yes,No,1,1.9,White,Poor,814,Qatar
6308740,United Coffee House,110,City_19,"Address 8739, City_19","Locality 39, City_19","Locality 39, City_19, Indonesia",65.380906,8.958689,"Desserts, Continental, Street Food",46,Dollar($),Yes,No,No,No,3,2.7,Red,Average,610,Indonesia
6308741,Dilli Haat,77,City_0,"Address 8740, City_0","Locality 40, City_0","Locality 40, City_0, Singapore",88.272416,24.678618,"Mediterranean, Beverages, North Indian",110,Dollar($),Yes,No,No,No,2,3.1,Red,Average,609,Singapore
6308742,Barista,103,City_1,"Address 8741, City_1","Locality 41, City_1","Locality 41, City_1, Australia",68.351239,9.696662,"French, Desserts",152,Dollar($),No,No,No,No,1,3.9,Orange,Good,538,Australia
6308743,Baskin Robbins,106,City_2,"Address 8742, City_2","Locality 42, City_2","Locality 42, City_2, United Kingdom",82.493248,24.453351,Japanese,139,Dollar($),Yes,No,No,No,4,1.6,White,Poor,176,United Kingdom
6308744,Hard Rock Cafe,109,City_3,"Address 8743, City_3","Locality 43, City_3","Locality 43, City_3, Singapore",67.208833,8.634682,"Mediterranean, Bakery, Fast Food",141,Dollar($),Yes,No,No,No,1,1.3,White,Poor,176,Singapore
6308745,Burger King,112,City_4,"Address 8744, City_4","Locality 44, City_4","Locality 44, City_4, United Kingdom",61.125843,8.627137,"Desserts, Mughlai, Mediterranean",89,Dollar($),No,No,No,No,1,4.5,Dark Green,Excellent,13,United Kingdom
6308746,Pizza Hut,58,City_5,"Address 8745, City_5","Locality 45, City_5","Locality 45, City_5, Canada",62.667654,18.032632,American,96,Dollar($),No,No,No,No,3,4.3,Green,Very Good,670,Canada
6308747,Indian Accent,78,City_6,"Address 8746, City_6","Locality 46, City_6","Locality 46, City_6, Turkey",75.45524,26.239724,"Desserts, Thai, American",101,Dollar($),No,No,No,No,4,3.1,Red,Average,224,Turkey
6308748,Domino's Pizza,75,City_7,"Address 8747, City_7","Locality 47, City_7","Locality 47, City_7, Philippines",78.381014,21.475585,"American, Street Food",195,Dollar($),Yes,No,Yes,No,3,3.6,Orange,Good,225,Philippines
6308749,Indian Accent,42,City_8,"Address 8748, City_8","Locality 48, City_8","Locality 48, City_8, Australia",63.802453,16.126354,"Chinese, Mughlai",160,Dollar($),No,No,No,No,4,3.9,Orange,Good,454,Australia
6308750,Nathu's Sweets,166,City_9,"Address 8749, City_9","Locality 49, City_9","Locality 49, City_9, Indonesia",88.006522,9.464095,Street Food,80,Dollar($),No,No,No,No,3,2.9,Red,Average,484,Indonesia
6308751,Pizza Hut,68,City_10,"Address 8750, City_10","Locality 0, City_10","Locality 0, City_10, New Zealand",84.181697,20.668693,"Bakery, Fast Food, Bengali",177,Dollar($),Yes,No,No,No,4,2.0,White,Poor,194,New Zealand
6308752,Le Cirque,181,City_11,"Address 8751, City_11","Locality 1, City_11","Locality 1, City_11, Indonesia",72.105648,29.149145,"Desserts, American, Rajasthani",143,Dollar($),No,No,Yes,No,1,2.9,Red,Average,125,Indonesia
6308753,Starbucks,33,City_12,"Address 8752, City_12","Locality 2, City_12","Locality 2, City_12, UAE",69.382205,12.586922,Rajasthani,307,UAE Dirham(AED),Yes,No,No,Yes,2,4.8,Dark Green,Excellent,519,UAE
6308754,Barbeque Nation,71,City_13,"Address 8753, City_13","Locality 3, City_13","Locality 3, City_13, Brazil",66.421629,18.945032,Japanese,171,Dollar($),No,Yes,No,No,4,4.4,Green,Very Good,312,Brazil
6308755,United Coffee House,56,City_14,"Address 8754, City_14","Locality 4, City_14","Locality 4, City_14, Qatar",73.226104,10.743934,"American, Italian, Mexican",108,Dollar($),No,No,No,No,3,2.9,Red,Average,286,Qatar
6308756,Embassy Restaurant,105,City_15,"Address 8755, City_15","Locality 5, City_15","Locality 5, City_15, Sri Lanka",68.403373,24.004335,"French, Mughlai",84,Dollar($),No,No,No,Yes,1,1.9,White,Poor,750,Sri Lanka
6308757,Dunkin' Donuts,200,City_16,"Address 8756, City_16","Locality 6, City_16","Locality 6, City_16, Turkey",87.703806,24.980851,"Italian, Chinese, North Indian",193,Dollar($),Yes,No,No,No,3,4.6,Dark Green,Excellent,567,Turkey
6308758,Ruby Tuesday,101,City_17,"Address 8757, City_17","Locality 7, City_17","Locality 7, City_17, Sri Lanka",84.39838,30.799316,Mexican,117,Dollar($),Yes,No,No,No,1,3.6,Orange,Good,730,Sri Lanka
6308759,Moti Mahal,51,City_18,"Address 8758, City_18","Locality 8, City_18","Locality 8, City_18, Singapore",62.726088,21.100558,"Chinese, French",21,Dollar($),No,No,No,No,1,2.6,Red,Average,217,Singapore
6308760,Baskin Robbins,74,City_19,"Address 8759, City_19","Locality 9, City_19","Locality 9, City_19, Indonesia",87.275429,22.681035,"Street Food, Bengali",60,Dollar($),No,No,Yes,Yes,4,1.4,White,Poor,417,Indonesia
6308761,Taco Bell,171,City_0,"Address 8760, City_0","Locality 10, City_0","Locality 10, City_0, United Kingdom",72.539639,13.690106,"Thai, Beverages",72,Dollar($),Yes,Yes,No,No,3,4.0,Green,Very Good,170,United Kingdom
6308762,Bengali Sweet House,121,City_1,"Address 8761, City_1","Locality 11, City_1","Locality 11, City_1, United Kingdom",63.09674,18.837045,Japanese,23,Dollar($),Yes,No,Yes,No,1,2.3,White,Poor,518,United Kingdom
6308763,Amul,143,City_2,"Address 8762, City_2","Locality 12, City_2","Locality 12, City_2, Qatar",79.05653,28.776063,"Desserts, South Indian",163,Dollar($),No,Yes,Yes,No,3,3.4,Red,Average,264,Qatar
6308764,Mainland China,166,City_3,"Address 8763, City_3","Locality 13, City_3","Locality 13, City_3, Turkey",69.701263,31.405671,Mediterranean,47,Dollar($),No,Yes,No,Yes,1,3.3,Red,Average,841,Turkey
6308765,KFC,143,City_4,"Address 8764, City_4","Locality 14, City_4","Locality 14, City_4, Singapore",84.470541,8.118047,"Mediterranean, Thai",129,Dollar($),Yes,No,Yes,No,4,3.8,Orange,Good,640,Singapore
